img_filepath,has_apriltag,corners
captured_frames/frame_71.jpg,True,"147.23274230957037,141.5130615234375,265.4978332519532,143.46194458007812,266.02627563476557,24.45693397521974,146.29187011718753,28.422286987304695"
captured_frames/frame_72.jpg,False,
captured_frames/frame_73.jpg,True,"150.8574066162109,135.22541809082028,265.20529174804693,138.0509490966797,266.9000549316406,23.74387550354004,151.0617370605469,27.222948074340795"
captured_frames/frame_74.jpg,False,
captured_frames/frame_75.jpg,True,"153.43263244628906,128.8600311279297,265.0797424316407,132.5181121826172,268.3146667480469,21.37950706481933,155.18965148925784,24.092128753662113"
captured_frames/frame_76.jpg,False,
captured_frames/frame_77.jpg,True,"155.68673706054685,123.81724548339845,264.54608154296875,128.20207214355466,269.0677795410156,18.728101730346665,158.52197265625,20.611097335815458"
captured_frames/frame_78.jpg,False,
captured_frames/frame_79.jpg,True,"157.74818420410153,118.50308990478516,264.38702392578125,123.33193969726561,269.96432495117193,16.62356185913085,161.71740722656253,18.191093444824254"
captured_frames/frame_80.jpg,False,
captured_frames/frame_81.jpg,True,"158.73774719238278,113.48796844482423,263.3732604980469,118.27962493896484,270.0841064453125,13.653658866882326,163.5227813720703,14.630562782287607"
captured_frames/frame_82.jpg,False,
captured_frames/frame_83.jpg,True,"160.68621826171878,107.67362213134767,263.8433837890625,112.9383773803711,270.3411560058594,9.78239440917969,165.269775390625,10.586291313171385"
captured_frames/frame_84.jpg,False,
captured_frames/frame_85.jpg,True,"162.27743530273438,103.88814544677734,264.0887451171875,109.6379623413086,272.02340698242193,5.841370105743396,167.9149322509766,6.143120288848881"
captured_frames/frame_86.jpg,False,
captured_frames/frame_87.jpg,True,"163.61851501464844,102.1307373046875,263.7922668457031,108.16204833984375,272.27532958984375,3.92797970771789,169.48141479492188,4.997872829437267"
captured_frames/frame_88.jpg,False,
captured_frames/frame_89.jpg,True,"165.82586669921875,99.9715576171875,264.33660888671875,106.01541137695312,272.79895019531244,3.855704307556149,171.47280883789062,5.0313549041748065"
captured_frames/frame_90.jpg,False,
captured_frames/frame_91.jpg,True,"168.07031249999997,98.35108947753906,264.9899597167969,104.39160919189455,273.7669982910156,2.9382393360137957,173.97438049316406,3.9816298484802206"
captured_frames/frame_92.jpg,False,
captured_frames/frame_93.jpg,True,"170.4866485595703,98.5516128540039,266.11080932617193,104.8448944091797,275.0181274414062,3.9078929424285973,176.7371063232422,5.27558708190917"
captured_frames/frame_94.jpg,False,
captured_frames/frame_95.jpg,True,"172.31608581542972,99.59118652343751,267.2159118652344,106.17626953124999,276.04067993164057,6.400074958801255,179.18594360351562,7.563742637634293"
captured_frames/frame_96.jpg,False,
captured_frames/frame_97.jpg,True,"173.26605224609372,102.05897521972656,267.5412902832032,109.18338775634767,277.03131103515625,9.726882934570318,180.74159240722653,11.000472068786609"
captured_frames/frame_98.jpg,True,"137.0935363769531,150.27374267578125,225.51562499999997,172.30502319335935,236.73985290527347,85.2144546508789,157.29776000976565,57.63629913330079"
captured_frames/frame_99.jpg,True,"175.61883544921875,107.3613510131836,269.23260498046875,114.57675170898438,277.47802734375,16.025087356567372,182.44894409179688,16.67218017578125"
captured_frames/frame_100.jpg,True,"139.02952575683594,151.27896118164062,227.3141632080078,173.70944213867188,240.37939453125,86.87635040283205,160.30792236328128,58.343788146972656"
captured_frames/frame_101.jpg,True,"178.9774017333984,113.87027740478516,273.04541015625,120.90257263183595,280.1140441894531,22.832677841186523,185.4289855957031,23.933103561401374"
captured_frames/frame_102.jpg,True,"137.36068725585938,153.7423400878906,226.52900695800778,175.63534545898438,240.43800354003903,87.55893707275392,159.99563598632812,59.23653030395507"
captured_frames/frame_103.jpg,True,"182.93208312988284,118.5483856201172,278.86102294921875,125.79943084716794,284.7353210449218,26.565998077392578,189.2423095703125,27.89039611816409"
captured_frames/frame_104.jpg,True,"133.87474060058594,156.87879943847662,225.123291015625,178.38072204589844,239.51052856445312,88.83356475830074,157.00785827636722,60.68277740478517"
captured_frames/frame_105.jpg,True,"183.2796936035156,122.67864227294923,281.3332824707031,129.73196411132812,288.5571594238282,29.133552551269528,190.46275329589847,30.83092689514161"
captured_frames/frame_106.jpg,True,"127.73038482666018,159.4630584716797,219.2525177001953,182.80987548828125,238.81443786621094,90.99829101562501,154.19006347656253,62.23518371582033"
captured_frames/frame_107.jpg,True,"182.26483154296878,127.21750640869143,282.02050781250006,133.7748107910156,288.2660217285156,31.85327911376954,188.9044494628906,34.0767402648926"
captured_frames/frame_108.jpg,False,
captured_frames/frame_109.jpg,True,"181.79963684082028,131.11764526367188,282.927490234375,137.13757324218753,288.08444213867193,34.32183837890625,187.52174377441406,36.74863052368162"
captured_frames/frame_110.jpg,False,
captured_frames/frame_111.jpg,True,"184.13415527343747,135.5673675537109,286.18029785156256,141.35638427734378,289.1177673339844,37.56439590454102,187.85655212402344,40.367126464843714"
captured_frames/frame_112.jpg,False,
captured_frames/frame_113.jpg,True,"188.08984375,140.45881652832034,290.78027343750006,146.0547180175781,292.92007446289057,41.54878997802732,191.23365783691403,44.11302947998049"
captured_frames/frame_114.jpg,False,
captured_frames/frame_115.jpg,True,"192.81106567382815,145.72647094726565,297.98486328125,152.28002929687503,298.9978332519531,46.47964859008788,196.27133178710938,48.27720260620115"
captured_frames/frame_116.jpg,False,
captured_frames/frame_117.jpg,True,"200.1949615478516,150.13014221191406,307.883544921875,157.2996978759766,306.8064880371093,49.27986907958985,202.78450012207028,50.41543579101562"
captured_frames/frame_118.jpg,False,
captured_frames/frame_119.jpg,True,"204.51924133300778,153.55995178222656,316.5606994628906,161.92761230468753,316.5773620605469,50.68255996704102,209.23043823242182,50.69865417480466"
captured_frames/frame_120.jpg,False,
captured_frames/frame_121.jpg,False,
captured_frames/frame_122.jpg,False,
captured_frames/frame_123.jpg,False,
captured_frames/frame_124.jpg,False,
captured_frames/frame_125.jpg,False,
captured_frames/frame_126.jpg,False,
captured_frames/frame_127.jpg,False,
captured_frames/frame_128.jpg,False,
captured_frames/frame_129.jpg,False,
captured_frames/frame_130.jpg,False,
captured_frames/frame_131.jpg,False,
captured_frames/frame_132.jpg,False,
captured_frames/frame_133.jpg,False,
captured_frames/frame_134.jpg,False,
captured_frames/frame_135.jpg,False,
captured_frames/frame_136.jpg,False,
captured_frames/frame_137.jpg,False,
captured_frames/frame_138.jpg,False,
captured_frames/frame_139.jpg,False,
captured_frames/frame_140.jpg,False,
captured_frames/frame_141.jpg,False,
captured_frames/frame_142.jpg,False,
captured_frames/frame_143.jpg,False,
captured_frames/frame_144.jpg,False,
captured_frames/frame_145.jpg,True,"7.642313957214389,245.24348449707028,203.3977813720703,231.46885681152344,196.08781433105466,60.19177246093753,14.965792655944805,42.121452331543004"
captured_frames/frame_146.jpg,True,"6.925300598144546,243.7337646484375,202.55725097656247,226.863784790039,193.96295166015622,59.646720886230455,12.21953678131101,41.25284576416024"
captured_frames/frame_147.jpg,True,"7.714855194091825,241.62222290039065,202.064453125,222.34309387207028,194.8355560302734,55.58975601196289,13.15326213836668,36.0991287231446"
captured_frames/frame_148.jpg,True,"12.777677536010774,237.3128509521485,202.73342895507812,217.70892333984372,194.69798278808594,53.08446502685544,14.724763870239249,33.56772232055665"
captured_frames/frame_149.jpg,True,"16.870199203491236,233.0240478515625,201.9370574951172,215.28979492187497,195.96986389160156,52.132514953613246,19.601461410522433,33.04518508911137"
captured_frames/frame_150.jpg,True,"21.022090911865288,227.98085021972656,201.76716613769534,212.16860961914062,195.68859863281244,53.3853607177734,24.44331359863279,34.77325057983399"
captured_frames/frame_151.jpg,True,"26.83715057373048,223.14712524414065,202.73741149902347,209.59628295898432,196.2967681884766,53.08241271972656,28.18714714050292,35.438224792480504"
captured_frames/frame_152.jpg,True,"29.674379348754897,219.13677978515622,203.68292236328125,206.63397216796878,198.95985412597656,52.52978897094727,34.4139404296875,36.256740570068374"
captured_frames/frame_153.jpg,True,"29.792661666870114,214.2361450195313,200.46122741699222,202.8426818847656,197.86331176757812,51.65648269653318,35.62594223022458,36.67399978637698"
captured_frames/frame_154.jpg,True,"30.109355926513675,206.55229187011722,197.2788238525391,196.29231262207028,195.0884552001953,50.274147033691406,35.43285751342773,35.95668792724612"
captured_frames/frame_155.jpg,True,"29.16170310974124,199.2942810058594,191.8433074951172,189.59634399414054,190.60192871093747,47.00064086914058,34.880680084228516,33.587368011474645"
captured_frames/frame_156.jpg,True,"27.2947044372559,190.237533569336,186.92257690429688,182.71125793457026,185.44915771484372,43.95928955078123,32.608478546142564,30.758932113647507"
captured_frames/frame_157.jpg,True,"27.432365417480483,181.02383422851562,183.67446899414062,175.27917480468753,183.1554412841797,40.00923919677734,32.088264465332024,26.088773727416978"
captured_frames/frame_158.jpg,True,"29.10309219360352,172.03970336914062,182.0765838623047,169.14495849609375,181.5427703857422,35.297515869140604,32.94448471069336,20.732421875"
captured_frames/frame_159.jpg,True,"34.783794403076165,163.87014770507815,183.1167449951172,163.2596282958984,182.61013793945312,31.323261260986325,37.55805587768551,16.081909179687536"
captured_frames/frame_160.jpg,True,"41.51502609252929,156.4055633544922,184.15286254882815,158.18974304199216,185.2734375,28.612075805664034,44.44096374511715,13.091452598571799"
captured_frames/frame_161.jpg,True,"47.80710983276369,149.8553466796875,185.54998779296875,152.78742980957028,187.8462982177734,26.9367446899414,51.85306930541989,11.764090538024913"
captured_frames/frame_162.jpg,True,"53.23323822021485,142.61318969726562,186.75006103515628,147.16142272949222,189.76747131347656,25.06369018554686,58.23789978027342,10.351196289062498"
captured_frames/frame_163.jpg,True,"59.44669723510743,137.82977294921878,188.2782440185547,143.51718139648432,192.43885803222653,22.815540313720696,65.50096130371092,8.496400833129938"
captured_frames/frame_164.jpg,True,"65.5127639770508,135.37197875976562,189.40264892578125,141.93762207031247,194.398681640625,23.46689796447751,70.99864196777345,9.45622920989991"
captured_frames/frame_165.jpg,True,"70.74324035644531,133.91357421875003,190.6007537841797,141.1910247802734,196.06726074218753,26.1077423095703,77.21063995361328,12.686487197875996"
captured_frames/frame_166.jpg,True,"76.89244079589845,132.92237854003906,193.12411499023438,140.86111450195312,198.69377136230463,28.49880981445311,84.49826049804689,15.704713821411133"
captured_frames/frame_167.jpg,True,"82.4735870361328,130.85852050781247,195.14469909667966,139.8746337890625,201.31727600097656,31.077281951904308,90.48207092285158,18.755187988281236"
captured_frames/frame_168.jpg,True,"86.70540618896486,129.13137817382812,196.62506103515625,138.08355712890625,204.01422119140622,31.913999557495092,95.66202545166016,20.4629611968994"
captured_frames/frame_169.jpg,True,"89.54971313476567,126.89551544189456,196.39225769042963,136.23207092285153,204.5081481933593,33.23699569702145,99.32394409179688,22.412155151367195"
captured_frames/frame_170.jpg,True,"93.63521575927736,123.10765075683594,196.8631591796875,133.05018615722656,205.04747009277344,33.43949508666993,102.99345397949222,22.893712997436527"
captured_frames/frame_171.jpg,True,"96.52984619140626,119.65044403076172,196.73260498046875,129.74784851074222,206.08224487304688,32.63702011108396,106.73403930664062,22.5681571960449"
captured_frames/frame_172.jpg,True,"99.17799377441409,117.27481842041016,196.10630798339844,127.3702392578125,206.00428771972653,32.30140686035156,109.74777984619143,22.82414436340331"
captured_frames/frame_173.jpg,True,"101.09774780273439,115.45075225830077,194.67633056640625,125.17334747314453,204.96189880371094,32.6957130432129,111.73126220703129,23.873123168945334"
captured_frames/frame_174.jpg,True,"103.10592651367185,115.78210449218751,193.1787567138672,125.19406127929688,203.0043487548828,34.72318267822265,113.02570343017575,26.906629562377933"
captured_frames/frame_175.jpg,True,"104.76544952392582,117.27823638916016,192.02342224121094,126.17992401123048,201.23507690429685,38.70763015747069,114.5628128051758,31.930379867553707"
captured_frames/frame_176.jpg,True,"107.7606658935547,115.56081390380861,192.49229431152344,124.00585174560548,200.99470520019528,39.493721008300774,116.67782592773436,33.57826232910156"
captured_frames/frame_177.jpg,True,"111.62237548828124,112.3244171142578,194.61705017089844,121.10914611816406,203.26782226562497,37.59911727905271,120.57845306396484,32.17260360717774"
captured_frames/frame_178.jpg,True,"114.42893981933595,111.1782684326172,195.80436706542966,119.79999542236327,204.86338806152344,36.703269958496094,123.52871704101568,31.447937011718775"
captured_frames/frame_179.jpg,True,"117.64091491699219,110.30462646484376,197.4887847900391,118.87519836425781,206.29364013671875,37.18627548217771,126.8355255126953,32.06769561767579"
captured_frames/frame_180.jpg,True,"120.24775695800777,109.98441314697266,199.1536407470703,118.66342163085938,208.02984619140628,37.51462554931638,129.63717651367188,32.93476867675781"
captured_frames/frame_181.jpg,True,"122.09600830078125,110.47318267822268,200.12055969238278,119.19023895263668,209.03546142578128,38.88064956665038,131.70628356933597,34.42435073852543"
captured_frames/frame_182.jpg,True,"123.63198089599607,111.55850982666017,201.05938720703125,120.03598022460935,210.10746765136722,40.77669906616211,133.44265747070312,36.235412597656264"
captured_frames/frame_183.jpg,True,"123.87980651855469,112.62684631347656,201.18673706054688,120.7371063232422,210.2507629394531,42.090538024902344,134.01409912109372,37.70485687255858"
captured_frames/frame_184.jpg,True,"123.15296173095703,113.41893768310548,200.77418518066406,121.57637023925783,209.91349792480472,42.592285156249986,133.78596496582034,38.509307861328104"
captured_frames/frame_185.jpg,True,"121.41255187988277,116.38233184814455,199.45802307128906,124.32601165771482,208.1889038085938,44.94496154785155,131.86222839355472,41.10148620605471"
captured_frames/frame_186.jpg,True,"119.69628143310547,120.48055267333986,198.853759765625,127.77326965332027,206.5021209716797,47.96379089355467,129.29476928710938,44.11023712158205"
captured_frames/frame_187.jpg,True,"118.63898468017575,123.25975799560548,198.6399383544922,130.02249145507812,205.79754638671875,49.51766586303711,127.79077148437497,46.040935516357415"
captured_frames/frame_188.jpg,True,"117.31684875488284,126.11816406250003,197.646728515625,132.68006896972656,204.570327758789,51.972396850585916,125.8375549316406,48.809822082519524"
captured_frames/frame_189.jpg,True,"115.61989593505858,135.20787048339844,196.06723022460938,140.6220703125,201.58570861816406,61.474422454834006,123.54428100585935,58.57550048828122"
captured_frames/frame_190.jpg,True,"118.43115997314456,138.26206970214844,197.04132080078125,143.4816131591797,201.6669921875,65.08974456787111,125.16791534423828,62.45655059814454"
captured_frames/frame_191.jpg,True,"121.96225738525393,141.2196044921875,197.6099700927734,146.15830993652344,201.90347290039062,70.5704879760742,127.25611877441412,68.14363098144531"
captured_frames/frame_192.jpg,True,"129.7180633544922,141.8395690917969,202.41888427734375,147.00871276855463,205.23626708984375,73.48625183105464,135.3877258300781,71.32554626464848"
captured_frames/frame_193.jpg,False,
captured_frames/frame_194.jpg,True,"148.71099853515625,143.74740600585938,215.96502685546875,149.5792694091797,219.6193084716797,80.85279846191408,154.5871429443359,78.38183593750001"
captured_frames/frame_195.jpg,False,
captured_frames/frame_196.jpg,True,"164.40661621093747,146.9471435546875,229.40145874023435,153.45082092285156,234.03501892089844,89.05448150634767,171.7553558349609,86.06034088134764"
captured_frames/frame_197.jpg,True,"169.88343811035156,150.91120910644537,232.15870666503906,157.42138671874994,236.40611267089844,94.9264678955078,176.40948486328125,91.96374511718754"
captured_frames/frame_198.jpg,True,"173.07475280761716,152.21289062500003,234.49891662597656,159.6542816162109,240.4719390869141,99.56974029541016,181.1266174316406,95.60035705566408"
captured_frames/frame_199.jpg,True,"175.2319793701172,156.97097778320315,234.31939697265625,164.90290832519526,240.92306518554688,106.88090515136719,183.99365234374997,102.49848175048832"
captured_frames/frame_200.jpg,True,"180.01174926757812,158.9738006591797,236.6626739501953,166.90251159667963,242.5765838623047,110.56819915771484,188.1718139648438,106.31171417236335"
captured_frames/frame_201.jpg,True,"183.91482543945315,161.41024780273435,239.53919982910156,168.84333801269534,245.36117553710932,114.80274963378909,192.3677062988281,111.19367218017577"
captured_frames/frame_202.jpg,True,"186.46803283691403,164.5684051513672,240.40663146972656,171.33183288574216,246.42918395996097,119.35886383056638,194.9944610595703,115.65258026123047"
captured_frames/frame_203.jpg,True,"187.55599975585938,168.31185913085935,239.9260406494141,175.11444091796878,246.09416198730472,124.1681137084961,195.98707580566406,120.95929718017574"
captured_frames/frame_204.jpg,True,"187.55773925781247,170.173095703125,239.47724914550784,176.4457702636719,245.3814392089844,125.68739318847655,195.9629669189453,123.3921661376953"
captured_frames/frame_205.jpg,True,"186.08375549316406,169.28182983398438,237.2229461669922,175.0031280517578,243.3804779052734,125.2631912231445,194.82130432128903,123.20921325683592"
captured_frames/frame_206.jpg,True,"183.21972656249997,164.47105407714844,234.306396484375,169.47735595703122,240.51463317871102,122.06092834472658,192.15151977539065,119.51605987548831"
captured_frames/frame_207.jpg,False,
captured_frames/frame_208.jpg,False,
captured_frames/frame_209.jpg,False,
captured_frames/frame_210.jpg,False,
captured_frames/frame_211.jpg,False,
captured_frames/frame_212.jpg,False,
captured_frames/frame_213.jpg,True,"116.35131072998045,157.81059265136716,193.77116394042972,161.43273925781256,197.13781738281253,87.28620910644533,126.98394012451173,86.07156372070305"
captured_frames/frame_214.jpg,True,"109.38372039794926,161.06221008300787,193.9044647216797,165.00680541992185,196.27995300292966,85.48348236083982,119.11621856689455,83.6952819824219"
captured_frames/frame_215.jpg,True,"105.2549057006836,163.00679016113284,196.5537261962891,168.70539855957034,198.46292114257815,83.81267547607422,115.70290374755857,80.88475036621092"
captured_frames/frame_216.jpg,True,"102.07339477539065,163.17552185058594,200.45895385742188,169.88059997558594,202.99658203124997,79.46668243408203,113.83534240722659,74.90509796142578"
captured_frames/frame_217.jpg,True,"97.0178833007812,161.7694396972656,202.65486145019534,168.92338562011722,205.974349975586,74.29418182373048,110.40168762207033,68.55087280273436"
captured_frames/frame_218.jpg,True,"91.68869018554686,158.0994567871094,204.29156494140625,166.03968811035156,208.1553802490234,65.55285644531247,105.60599517822266,59.25698852539063"
captured_frames/frame_219.jpg,True,"88.04179382324222,154.0198516845703,206.07061767578122,162.12655639648438,210.19062805175778,57.02153778076174,102.1550216674805,49.51300811767578"
captured_frames/frame_220.jpg,True,"86.10506439208986,151.298095703125,207.38136291503906,159.52743530273438,211.5485687255859,48.97652435302735,99.47149658203124,41.208091735839844"
captured_frames/frame_221.jpg,True,"85.43095397949223,148.61567687988278,208.65097045898438,156.809326171875,212.647216796875,44.567996978759794,97.98120880126956,36.011322021484396"
captured_frames/frame_222.jpg,True,"86.88734436035158,144.47457885742188,211.34747314453125,152.23918151855472,214.40249633789062,40.035747528076165,97.73550415039062,31.001533508300763"
captured_frames/frame_223.jpg,True,"91.48296356201172,137.03173828125,216.81709289550784,146.111083984375,219.40521240234372,33.60359191894531,100.8517150878906,24.378822326660178"
captured_frames/frame_224.jpg,True,"93.83628082275393,126.19259643554688,219.44940185546875,141.71679687500003,227.34555053710938,24.321453094482443,105.82364654541017,14.437222480773924"
captured_frames/frame_225.jpg,True,"97.20941162109376,111.96403503417969,218.71243286132812,142.93341064453128,236.7507629394531,18.225458145141605,116.06412506103514,2.019478797912593"
captured_frames/frame_226.jpg,True,"101.87395477294919,97.82776641845705,215.64248657226562,141.57044982910156,258.3801879882813,23.964670181274396,136.77018737792966,-4.739098548889169"
captured_frames/frame_227.jpg,False,
captured_frames/frame_228.jpg,False,
captured_frames/frame_229.jpg,False,
captured_frames/frame_230.jpg,False,
captured_frames/frame_231.jpg,False,
captured_frames/frame_232.jpg,True,"155.31246948242185,70.3791961669922,228.49076843261716,145.02876281738284,307.6649780273438,69.1684341430664,229.26977539062503,-5.711676597595219"
captured_frames/frame_233.jpg,True,"160.93983459472656,73.6194839477539,231.43939208984372,146.64044189453122,309.67303466796875,74.54991149902342,234.89427185058594,-0.5917143225669903"
captured_frames/frame_234.jpg,True,"162.65165710449224,76.93489074707033,229.7566680908203,149.43794250488278,304.4645690917968,79.8948059082031,235.19567871093756,5.913828372955341"
captured_frames/frame_235.jpg,True,"158.81744384765625,85.91996765136719,226.45147705078125,154.17922973632812,296.5178527832031,84.3207321166992,225.64788818359378,16.736803054809563"
captured_frames/frame_236.jpg,True,"155.646011352539,94.39614868164062,223.72926330566406,159.63418579101562,289.14672851562506,89.80551147460936,218.33401489257812,26.387920379638675"
captured_frames/frame_237.jpg,True,"153.4894561767578,102.17433166503905,221.86341857910156,164.55982971191406,284.3297424316406,94.2167892456055,213.19429016113287,34.48284149169921"
captured_frames/frame_238.jpg,False,
captured_frames/frame_239.jpg,False,
captured_frames/frame_240.jpg,True,"147.85333251953122,112.76744842529297,216.8074493408203,168.6944122314453,274.34619140625,98.48652648925781,203.9275360107422,46.41789627075194"
captured_frames/frame_241.jpg,False,
captured_frames/frame_242.jpg,True,"144.77830505371094,113.93936920166016,214.5098114013672,165.85401916503906,268.8973693847657,95.65773010253905,198.46696472167972,47.317855834960945"
captured_frames/frame_243.jpg,False,
