img_filepath,has_apriltag,corners
captured_frames/frame_10000090.jpg,False,
captured_frames/frame_10000091.jpg,False,
captured_frames/frame_10000092.jpg,False,
captured_frames/frame_10000093.jpg,False,
captured_frames/frame_10000094.jpg,False,
captured_frames/frame_10000095.jpg,False,
captured_frames/frame_10000096.jpg,False,
captured_frames/frame_10000097.jpg,False,
captured_frames/frame_10000098.jpg,False,
captured_frames/frame_10000099.jpg,False,
captured_frames/frame_10000100.jpg,False,
captured_frames/frame_10000101.jpg,False,
captured_frames/frame_10000102.jpg,False,
captured_frames/frame_10000103.jpg,False,
captured_frames/frame_10000104.jpg,False,
captured_frames/frame_10000105.jpg,False,
captured_frames/frame_10000106.jpg,False,
captured_frames/frame_10000107.jpg,False,
captured_frames/frame_10000108.jpg,False,
captured_frames/frame_10000109.jpg,False,
captured_frames/frame_10000110.jpg,False,
captured_frames/frame_10000111.jpg,False,
captured_frames/frame_10000112.jpg,False,
captured_frames/frame_10000113.jpg,False,
captured_frames/frame_10000114.jpg,False,
captured_frames/frame_10000115.jpg,False,
captured_frames/frame_10000116.jpg,False,
captured_frames/frame_10000117.jpg,False,
captured_frames/frame_10000118.jpg,False,
captured_frames/frame_10000119.jpg,False,
captured_frames/frame_10000120.jpg,False,
captured_frames/frame_10000121.jpg,False,
captured_frames/frame_10000122.jpg,False,
captured_frames/frame_10000123.jpg,False,
captured_frames/frame_10000124.jpg,False,
captured_frames/frame_10000125.jpg,False,
captured_frames/frame_10000126.jpg,False,
captured_frames/frame_10000127.jpg,False,
captured_frames/frame_10000128.jpg,False,
captured_frames/frame_10000129.jpg,False,
captured_frames/frame_10000130.jpg,False,
captured_frames/frame_10000131.jpg,False,
captured_frames/frame_10000132.jpg,False,
captured_frames/frame_10000133.jpg,False,
captured_frames/frame_10000134.jpg,False,
captured_frames/frame_10000135.jpg,False,
captured_frames/frame_10000136.jpg,False,
captured_frames/frame_10000137.jpg,False,
captured_frames/frame_10000138.jpg,False,
captured_frames/frame_10000139.jpg,False,
captured_frames/frame_10000140.jpg,False,
captured_frames/frame_10000141.jpg,False,
captured_frames/frame_10000142.jpg,False,
captured_frames/frame_10000143.jpg,False,
captured_frames/frame_10000144.jpg,False,
captured_frames/frame_10000145.jpg,False,
captured_frames/frame_10000146.jpg,False,
captured_frames/frame_10000147.jpg,False,
captured_frames/frame_10000148.jpg,False,
captured_frames/frame_10000149.jpg,False,
captured_frames/frame_10000150.jpg,False,
captured_frames/frame_10000151.jpg,False,
captured_frames/frame_10000152.jpg,False,
captured_frames/frame_10000153.jpg,False,
captured_frames/frame_10000154.jpg,False,
captured_frames/frame_10000155.jpg,False,
captured_frames/frame_10000156.jpg,False,
captured_frames/frame_10000157.jpg,False,
captured_frames/frame_10000158.jpg,False,
captured_frames/frame_10000159.jpg,False,
captured_frames/frame_10000160.jpg,False,
captured_frames/frame_10000161.jpg,False,
captured_frames/frame_10000162.jpg,False,
captured_frames/frame_10000163.jpg,False,
captured_frames/frame_10000164.jpg,False,
captured_frames/frame_10000165.jpg,False,
captured_frames/frame_10000166.jpg,False,
captured_frames/frame_10000167.jpg,False,
captured_frames/frame_10000168.jpg,False,
captured_frames/frame_10000169.jpg,False,
captured_frames/frame_10000170.jpg,False,
captured_frames/frame_10000171.jpg,False,
captured_frames/frame_10000172.jpg,False,
captured_frames/frame_10000173.jpg,False,
captured_frames/frame_10000174.jpg,False,
captured_frames/frame_10000175.jpg,False,
captured_frames/frame_10000176.jpg,False,
captured_frames/frame_10000177.jpg,False,
captured_frames/frame_10000178.jpg,False,
captured_frames/frame_10000179.jpg,False,
captured_frames/frame_10000180.jpg,False,
captured_frames/frame_10000181.jpg,False,
captured_frames/frame_10000182.jpg,False,
captured_frames/frame_10000183.jpg,False,
captured_frames/frame_10000184.jpg,False,
captured_frames/frame_10000185.jpg,False,
captured_frames/frame_10000186.jpg,False,
captured_frames/frame_10000187.jpg,False,
captured_frames/frame_10000188.jpg,False,
captured_frames/frame_10000189.jpg,False,
captured_frames/frame_10000190.jpg,False,
captured_frames/frame_10000191.jpg,False,
captured_frames/frame_10000192.jpg,False,
captured_frames/frame_10000193.jpg,False,
captured_frames/frame_10000194.jpg,False,
captured_frames/frame_10000195.jpg,False,
captured_frames/frame_10000196.jpg,False,
captured_frames/frame_10000197.jpg,False,
captured_frames/frame_10000198.jpg,False,
captured_frames/frame_10000199.jpg,False,
captured_frames/frame_10000200.jpg,False,
captured_frames/frame_10000201.jpg,False,
captured_frames/frame_10000202.jpg,False,
captured_frames/frame_10000203.jpg,False,
captured_frames/frame_10000204.jpg,True,"131.99937,204.97287,165.15001,211.86627,171.56453,179.5506,139.86859,173.26523"
captured_frames/frame_10000205.jpg,True,"92.47333,210.74657,119.65204,231.7447,136.88148,201.08179,110.78673,181.32036"
captured_frames/frame_10000206.jpg,True,"110.774155,208.79176,133.7568,230.9232,153.52553,204.74675,131.41226,183.86302"
captured_frames/frame_10000207.jpg,True,"90.0705,181.68181,115.68457,201.79327,136.20193,174.12001,111.570564,155.17767"
captured_frames/frame_10000208.jpg,True,"134.74886,219.16171,168.7825,227.25485,178.907,195.31726,146.85696,187.16391"
captured_frames/frame_10000209.jpg,True,"101.32486,201.01659,129.80222,217.74493,144.80925,187.81873,118.09288,171.52484"
captured_frames/frame_10000210.jpg,True,"118.39278,204.13297,149.93527,215.3708,160.70395,182.3011,131.02133,171.15433"
captured_frames/frame_10000211.jpg,True,"112.44766,215.6523,142.26434,221.28983,148.10577,186.16809,119.98003,180.28923"
captured_frames/frame_10000212.jpg,True,"86.18628,191.08913,118.65894,204.54283,132.19933,169.41115,102.99495,156.47194"
captured_frames/frame_10000213.jpg,True,"115.77177,184.85211,146.36737,200.96019,160.61691,171.74777,133.13144,156.52054"
captured_frames/frame_10000214.jpg,True,"154.56087,216.76764,191.60936,219.61441,191.578,185.44614,157.93936,182.15729"
captured_frames/frame_10000215.jpg,True,"127.0341,214.49977,158.56659,226.23103,165.78705,194.3997,137.30609,183.0924"
captured_frames/frame_10000216.jpg,True,"147.2903,221.42575,182.71382,227.50322,182.11572,189.2374,148.1523,182.97852"
captured_frames/frame_10000217.jpg,True,"143.14609,210.06715,178.42207,212.3395,178.2873,174.89378,144.47055,172.29175"
captured_frames/frame_10000218.jpg,True,"103.73189,219.71638,138.78247,230.15506,146.59688,193.57779,113.08615,183.15742"
captured_frames/frame_10000219.jpg,True,"110.51828,221.31064,141.54105,227.39275,142.72937,189.17429,113.004684,182.9115"
captured_frames/frame_10000220.jpg,False,
captured_frames/frame_10000221.jpg,False,
captured_frames/frame_10000222.jpg,False,
captured_frames/frame_10000223.jpg,False,
captured_frames/frame_10000224.jpg,False,
captured_frames/frame_10000225.jpg,False,
captured_frames/frame_10000226.jpg,False,
captured_frames/frame_10000227.jpg,False,
captured_frames/frame_10000228.jpg,False,
captured_frames/frame_10000229.jpg,False,
captured_frames/frame_10000230.jpg,False,
captured_frames/frame_10000231.jpg,False,
captured_frames/frame_10000232.jpg,False,
captured_frames/frame_10000233.jpg,False,
captured_frames/frame_10000234.jpg,False,
captured_frames/frame_10000235.jpg,False,
captured_frames/frame_10000236.jpg,False,
captured_frames/frame_10000237.jpg,False,
captured_frames/frame_10000238.jpg,False,
captured_frames/frame_10000239.jpg,False,
captured_frames/frame_10000240.jpg,True,"63.41109,191.394,96.28293,204.10092,105.749756,168.60898,75.01308,155.52725"
captured_frames/frame_10000241.jpg,True,"74.80215,185.98195,112.47188,192.91199,115.72398,157.78172,80.26818,150.16376"
captured_frames/frame_10000242.jpg,True,"46.110435,175.13574,81.58568,193.2604,94.73837,160.19034,61.65739,142.06921"
captured_frames/frame_10000243.jpg,True,"52.37499,207.49777,91.56862,211.5698,91.55928,181.04428,54.56513,176.26505"
captured_frames/frame_10000244.jpg,True,"71.1203,183.59735,110.15983,201.5769,119.44648,169.90344,83.90852,153.24751"
captured_frames/frame_10000245.jpg,True,"57.940372,194.97697,95.51918,204.4099,101.66378,170.40904,67.43306,161.53079"
captured_frames/frame_10000246.jpg,True,"44.167984,205.00253,78.77919,218.75446,88.59515,182.68423,57.10106,169.84947"
captured_frames/frame_10000247.jpg,True,"68.79461,194.06523,107.51097,195.11884,108.87037,160.38824,73.563484,159.14792"
captured_frames/frame_10000248.jpg,True,"18.146704,189.76306,54.080757,207.27574,68.37724,172.26323,34.97989,155.58809"
captured_frames/frame_10000249.jpg,True,"68.489494,189.55414,104.17759,193.66666,99.131035,154.76927,65.77948,150.56207"
captured_frames/frame_10000250.jpg,True,"67.88163,201.79182,106.38163,208.04994,113.50673,169.89792,77.64676,163.69556"
captured_frames/frame_10000251.jpg,True,"61.463875,204.86497,98.46044,210.10805,102.99324,172.85832,68.511635,167.61174"
captured_frames/frame_10000252.jpg,True,"49.985878,181.28755,88.735016,198.01697,102.2387,167.10327,65.67166,150.57117"
captured_frames/frame_10000253.jpg,True,"91.60534,214.6748,131.21495,213.13217,129.25854,174.63857,91.56003,175.32497"
captured_frames/frame_10000254.jpg,True,"41.993683,227.36328,82.07771,226.85599,85.54744,190.26692,47.50786,190.00755"
captured_frames/frame_10000255.jpg,True,"78.50695,220.31491,118.50403,218.74593,122.208855,183.12581,84.25672,183.89551"
captured_frames/frame_10000256.jpg,True,"48.408466,201.69366,85.32845,209.69884,93.236435,174.61095,58.554424,166.56842"
captured_frames/frame_10000257.jpg,True,"31.245192,219.11856,66.153854,225.01279,75.15285,190.46808,42.381847,184.42267"
captured_frames/frame_10000258.jpg,True,"55.361115,187.9028,88.76235,199.68904,103.0137,167.11157,71.73793,155.5413"
captured_frames/frame_10000259.jpg,True,"72.356186,229.72583,107.38006,229.41321,108.73736,192.1607,75.74927,191.92636"
captured_frames/frame_10000260.jpg,True,"56.500023,211.1837,90.8761,215.77689,94.34093,182.9559,61.75741,178.22334"
captured_frames/frame_10000261.jpg,True,"49.40625,205.0991,84.81378,212.68199,92.48753,178.04462,58.973076,170.45413"
captured_frames/frame_10000262.jpg,True,"68.95446,234.34824,104.501396,231.86244,103.9748,196.01047,70.2347,197.96136"
captured_frames/frame_10000263.jpg,True,"65.59809,222.00432,104.88393,227.40529,109.839226,192.08379,72.613304,186.55615"
captured_frames/frame_10000264.jpg,True,"61.977383,209.07663,100.39024,204.61826,98.984375,168.96983,62.13254,172.64355"
captured_frames/frame_10000265.jpg,True,"83.176346,236.26517,120.0293,240.7703,121.455154,202.39838,86.1466,197.43248"
captured_frames/frame_10000266.jpg,True,"50.3267,206.7655,85.18696,213.72931,92.5172,179.29147,59.218628,172.03462"
captured_frames/frame_10000267.jpg,True,"37.543915,218.8928,74.2271,224.51277,81.28911,189.62872,46.2383,183.65277"
captured_frames/frame_10000268.jpg,True,"29.209183,189.29367,63.224102,203.46918,78.18532,171.73647,45.918076,157.60431"
captured_frames/frame_10000269.jpg,True,"42.219185,182.76859,71.47911,197.81168,88.37802,166.88461,60.69415,151.9371"
captured_frames/frame_10000270.jpg,True,"17.910261,211.1231,51.136654,221.3476,63.111183,185.3296,31.544333,174.89949"
captured_frames/frame_10000271.jpg,True,"48.94361,179.7827,84.08177,193.69984,97.90065,159.14587,64.53836,145.20998"
captured_frames/frame_10000272.jpg,True,"45.149563,204.93703,77.645996,210.59818,83.356995,175.86984,52.30762,170.24115"
captured_frames/frame_10000273.jpg,True,"91.60854,209.86728,123.81268,208.77853,120.73419,174.41669,89.91038,175.2469"
captured_frames/frame_10000274.jpg,True,"52.59995,208.4521,86.038605,216.02322,93.53352,182.6211,61.593838,175.17358"
captured_frames/frame_10000275.jpg,True,"49.785877,236.91878,84.524704,236.21603,85.639435,200.98863,52.416836,201.44427"
captured_frames/frame_10000276.jpg,True,"49.570637,234.64395,84.52939,233.06479,85.28104,196.77557,51.70988,198.01648"
captured_frames/frame_10000277.jpg,True,"40.863255,207.80902,72.80891,219.03812,83.24356,188.01424,52.64001,176.9932"
captured_frames/frame_10000278.jpg,True,"51.714535,215.56989,87.23813,216.41681,90.3154,183.36424,56.219418,182.29955"
captured_frames/frame_10000279.jpg,True,"54.390865,209.27466,87.08149,217.08179,94.41264,184.42473,63.069977,176.67796"
captured_frames/frame_10000280.jpg,True,"56.586674,196.63297,88.6827,208.5705,99.74419,180.12454,69.13018,168.42122"
captured_frames/frame_10000281.jpg,True,"77.95523,215.66638,111.83934,222.40556,118.23928,193.2531,85.86838,186.51868"
captured_frames/frame_10000282.jpg,True,"68.80892,215.02045,102.743126,227.31297,111.70401,197.64621,79.31008,185.59123"
captured_frames/frame_10000283.jpg,True,"40.950626,222.44711,71.5766,237.3376,82.4987,204.87335,53.290447,190.30443"
captured_frames/frame_10000284.jpg,False,
captured_frames/frame_10000285.jpg,False,
captured_frames/frame_10000286.jpg,False,
captured_frames/frame_10000287.jpg,False,
captured_frames/frame_10000288.jpg,False,
captured_frames/frame_10000289.jpg,False,
captured_frames/frame_10000290.jpg,False,
captured_frames/frame_10000291.jpg,False,
captured_frames/frame_10000292.jpg,False,
captured_frames/frame_10000293.jpg,False,
captured_frames/frame_10000294.jpg,False,
captured_frames/frame_10000295.jpg,False,
captured_frames/frame_10000296.jpg,False,
captured_frames/frame_10000297.jpg,False,
captured_frames/frame_10000298.jpg,False,
captured_frames/frame_10000299.jpg,False,
captured_frames/frame_10000300.jpg,False,
captured_frames/frame_10000301.jpg,False,
captured_frames/frame_10000302.jpg,False,
captured_frames/frame_10000303.jpg,False,
captured_frames/frame_10000304.jpg,True,"102.248825,220.48215,131.00104,222.27773,131.44408,195.48363,104.268074,193.07462"
captured_frames/frame_10000305.jpg,True,"149.25706,199.72302,177.08176,194.50269,170.388,167.78984,143.89963,172.01715"
captured_frames/frame_10000306.jpg,True,"95.33629,233.95236,120.85763,235.40228,119.409966,205.83905,95.23885,203.68338"
captured_frames/frame_10000307.jpg,True,"99.686584,219.72148,126.997734,222.65453,127.57457,195.05626,101.76477,191.55031"
captured_frames/frame_10000308.jpg,True,"70.22594,227.23958,94.39128,232.31885,99.2806,207.3302,75.232056,203.92238"
captured_frames/frame_10000309.jpg,True,"116.71984,245.7503,140.83109,250.91908,142.08693,222.54745,118.32154,219.26584"
captured_frames/frame_10000310.jpg,True,"107.50524,209.54353,131.22876,212.56104,134.46979,187.7008,110.95961,186.31024"
captured_frames/frame_10000311.jpg,True,"85.63727,227.46121,113.03722,233.52342,115.05846,206.48697,88.01393,202.24318"
captured_frames/frame_10000312.jpg,True,"115.300674,222.65417,139.80771,227.6798,139.74329,202.30048,115.57144,198.2322"
captured_frames/frame_10000313.jpg,True,"119.50362,195.04317,141.77385,200.61003,145.33836,176.41418,123.245804,171.77055"
captured_frames/frame_10000314.jpg,True,"126.91,201.64702,152.3418,204.31972,153.36658,179.96149,128.24438,178.17839"
captured_frames/frame_10000315.jpg,True,"102.956406,217.08408,125.16939,223.37381,132.09525,198.56549,109.9414,193.23027"
captured_frames/frame_10000316.jpg,True,"88.051315,219.64128,110.75697,228.23029,113.1698,201.22878,90.76282,193.94325"
captured_frames/frame_10000317.jpg,True,"98.03946,183.44748,120.93358,185.47177,123.060455,162.20367,100.480545,161.20757"
captured_frames/frame_10000318.jpg,True,"102.028206,197.6376,122.784706,203.50436,123.812614,178.41614,103.37938,173.72311"
captured_frames/frame_10000319.jpg,True,"78.96837,198.73796,99.56608,210.35187,109.47493,185.1317,88.818924,174.79884"
captured_frames/frame_10000320.jpg,True,"97.28636,202.35565,120.200195,205.6729,121.48436,182.54489,98.89218,180.06741"
captured_frames/frame_10000321.jpg,True,"73.20409,207.56456,96.909706,212.46295,101.66462,186.87123,78.17519,182.92163"
captured_frames/frame_10000322.jpg,True,"85.48782,220.5572,107.88838,230.02695,116.02873,204.35558,93.70838,195.91026"
captured_frames/frame_10000323.jpg,True,"95.23773,191.37082,113.04227,200.27454,121.88335,176.37381,104.061905,168.42523"
captured_frames/frame_10000324.jpg,True,"65.67952,196.24745,87.408554,201.98123,94.266,179.8793,72.53396,174.21318"
captured_frames/frame_10000325.jpg,True,"114.05809,177.4819,135.98102,180.45795,138.21327,157.85384,116.30073,154.94478"
captured_frames/frame_10000326.jpg,True,"73.29579,196.0837,92.65986,204.09122,100.25346,178.33302,80.88248,170.40538"
captured_frames/frame_10000327.jpg,True,"101.89793,196.10388,125.548004,201.29868,127.5712,179.03566,103.933426,173.90857"
captured_frames/frame_10000328.jpg,True,"92.77,217.51424,117.47689,224.09044,120.9934,199.55087,97.066956,193.02293"
captured_frames/frame_10000329.jpg,True,"137.22118,208.90431,159.36604,209.30374,155.03621,184.68683,133.54402,184.14557"
captured_frames/frame_10000330.jpg,True,"110.069145,192.24942,131.81473,190.452,131.93048,165.68466,110.85314,167.2719"
captured_frames/frame_10000331.jpg,True,"107.03277,193.41107,131.90929,193.80241,131.86446,169.90329,107.75129,169.37439"
captured_frames/frame_10000332.jpg,False,
captured_frames/frame_10000333.jpg,False,
captured_frames/frame_10000334.jpg,False,
captured_frames/frame_10000335.jpg,False,
captured_frames/frame_10000336.jpg,False,
captured_frames/frame_10000337.jpg,False,
captured_frames/frame_10000338.jpg,False,
captured_frames/frame_10000339.jpg,False,
captured_frames/frame_10000340.jpg,False,
captured_frames/frame_10000341.jpg,False,
captured_frames/frame_10000342.jpg,False,
captured_frames/frame_10000343.jpg,False,
captured_frames/frame_10000344.jpg,False,
captured_frames/frame_10000345.jpg,False,
captured_frames/frame_10000346.jpg,False,
captured_frames/frame_10000347.jpg,False,
captured_frames/frame_10000348.jpg,True,"47.459644,204.07559,70.67961,202.90953,73.35069,175.27248,50.829334,177.16934"
captured_frames/frame_10000349.jpg,True,"60.42849,190.70483,83.0519,192.82019,88.497025,167.26471,66.47511,165.93143"
captured_frames/frame_10000350.jpg,True,"74.42514,207.70744,96.46314,207.0125,99.23045,178.51663,77.84903,179.98195"
captured_frames/frame_10000351.jpg,True,"43.92089,196.10168,65.1302,199.54654,71.66169,175.3749,50.976555,172.71783"
captured_frames/frame_10000352.jpg,False,
captured_frames/frame_10000353.jpg,False,
captured_frames/frame_10000354.jpg,False,
captured_frames/frame_10000355.jpg,False,
captured_frames/frame_10000356.jpg,False,
captured_frames/frame_10000357.jpg,False,
captured_frames/frame_10000358.jpg,False,
captured_frames/frame_10000359.jpg,False,
captured_frames/frame_10000360.jpg,False,
captured_frames/frame_10000361.jpg,False,
captured_frames/frame_10000362.jpg,False,
captured_frames/frame_10000363.jpg,False,
captured_frames/frame_10000364.jpg,True,"84.402336,225.99643,112.63099,222.65244,112.96371,193.77142,85.59446,197.26276"
captured_frames/frame_10000365.jpg,True,"90.78675,211.41931,117.131775,212.4932,115.5069,183.9866,89.980644,183.19177"
captured_frames/frame_10000366.jpg,True,"35.189053,196.6005,59.643806,206.82953,71.56032,184.4559,47.749634,174.73259"
captured_frames/frame_10000367.jpg,True,"28.023706,202.04924,55.836113,209.30748,63.132133,184.8965,36.10627,178.07083"
captured_frames/frame_10000368.jpg,False,
captured_frames/frame_10000369.jpg,False,
captured_frames/frame_10000370.jpg,False,
captured_frames/frame_10000371.jpg,False,
captured_frames/frame_10000372.jpg,False,
captured_frames/frame_10000373.jpg,False,
captured_frames/frame_10000374.jpg,False,
captured_frames/frame_10000375.jpg,False,
captured_frames/frame_10000376.jpg,False,
captured_frames/frame_10000377.jpg,False,
captured_frames/frame_10000378.jpg,False,
captured_frames/frame_10000379.jpg,False,
captured_frames/frame_10000380.jpg,False,
captured_frames/frame_10000381.jpg,False,
captured_frames/frame_10000382.jpg,False,
captured_frames/frame_10000383.jpg,False,
captured_frames/frame_10000384.jpg,True,"43.847588,184.96495,65.541626,194.75165,74.63992,166.47925,52.769608,158.19058"
captured_frames/frame_10000385.jpg,True,"94.561226,217.21788,117.101295,219.7869,115.96984,188.45927,93.76237,187.44836"
captured_frames/frame_10000386.jpg,True,"52.277985,184.28127,75.8046,192.1508,80.842606,161.80971,57.360115,155.51543"
captured_frames/frame_10000387.jpg,True,"95.5987,191.20566,118.02184,198.42206,121.26694,166.55525,98.9617,160.98042"
captured_frames/frame_10000388.jpg,False,
captured_frames/frame_10000389.jpg,False,
captured_frames/frame_10000390.jpg,False,
captured_frames/frame_10000391.jpg,False,
captured_frames/frame_10000392.jpg,True,"86.92284,224.73943,112.576675,229.97626,118.72775,194.8004,93.8472,191.05106"
captured_frames/frame_10000393.jpg,True,"50.525494,226.0202,81.4707,229.1221,87.225,194.2243,57.273365,192.5167"
captured_frames/frame_10000394.jpg,True,"56.99946,204.70224,87.9926,205.49065,90.7854,173.56052,60.89579,173.96811"
captured_frames/frame_10000395.jpg,True,"58.277824,177.07233,87.460205,177.44597,86.81934,146.38396,58.79538,147.1585"
captured_frames/frame_10000396.jpg,True,"94.801216,222.42209,123.817924,220.67401,121.03478,185.99982,93.53631,189.0816"
captured_frames/frame_10000397.jpg,True,"68.75885,227.0795,98.589386,222.79468,97.391266,184.80556,69.05353,190.43689"
captured_frames/frame_10000398.jpg,True,"62.02917,213.10149,94.5661,210.79465,91.41586,172.54262,60.582554,176.30246"
captured_frames/frame_10000399.jpg,True,"90.64929,241.28432,121.96627,236.2319,121.2205,198.9706,91.449745,205.3026"
captured_frames/frame_10000400.jpg,True,"38.879574,201.60648,67.70748,213.45154,80.61446,182.92361,52.228905,172.39532"
captured_frames/frame_10000401.jpg,True,"32.332348,189.49919,62.40023,199.64656,76.87067,167.6504,47.232224,158.81622"
captured_frames/frame_10000402.jpg,True,"75.89397,196.46286,106.18902,202.01552,111.23769,166.82964,81.67723,162.55553"
captured_frames/frame_10000403.jpg,True,"74.14883,182.33351,106.95533,180.98058,108.26204,148.55145,76.38283,150.89172"
captured_frames/frame_10000404.jpg,True,"56.204624,217.01427,90.03495,225.03148,105.64594,190.26819,74.098335,183.44104"
captured_frames/frame_10000405.jpg,True,"42.886494,174.65128,82.13571,178.93687,93.46855,149.4917,56.98209,146.02554"
captured_frames/frame_10000406.jpg,True,"64.13923,190.2305,99.62364,192.67644,106.00555,158.43616,73.08409,156.75215"
captured_frames/frame_10000407.jpg,True,"32.579422,169.72707,69.035164,178.09135,80.98671,147.14484,47.073036,139.93231"
captured_frames/frame_10000408.jpg,True,"40.755325,180.48431,74.7415,190.80284,88.61691,159.2012,57.33899,150.27376"
captured_frames/frame_10000409.jpg,True,"48.685154,195.06186,86.14654,200.24634,95.07339,167.47212,60.69832,163.25494"
captured_frames/frame_10000410.jpg,True,"53.230614,184.49025,88.091064,197.31126,100.92859,170.39511,68.86821,159.1064"
captured_frames/frame_10000411.jpg,True,"56.271446,158.62589,89.89196,174.31177,104.54684,144.67136,73.59068,130.80792"
captured_frames/frame_10000412.jpg,True,"51.180367,198.37236,93.4731,203.65005,104.97567,172.54263,66.36587,167.69276"
captured_frames/frame_10000413.jpg,True,"38.561523,224.19632,76.54726,219.55151,79.03131,185.82655,44.345787,190.0352"
captured_frames/frame_10000414.jpg,True,"66.42089,200.57675,108.44989,195.50851,108.24864,161.86728,69.868256,166.4627"
captured_frames/frame_10000415.jpg,True,"23.052593,168.28116,63.126324,175.5311,73.43945,143.74786,36.854855,137.09634"
captured_frames/frame_10000416.jpg,True,"35.716248,198.24576,78.019066,204.5332,85.85094,170.40909,46.41298,165.19913"
captured_frames/frame_10000417.jpg,True,"23.583889,190.50226,63.164654,202.80873,76.61168,168.85037,39.598434,158.04654"
captured_frames/frame_10000418.jpg,True,"33.98632,186.8143,74.61053,186.32935,78.5561,149.52698,40.749115,150.65709"
captured_frames/frame_10000419.jpg,True,"46.798584,195.69627,85.67825,199.78645,93.80295,164.18492,57.53921,161.0432"
captured_frames/frame_10000420.jpg,True,"23.514309,180.38953,60.153507,187.28488,76.359344,149.91174,42.319195,144.66785"
captured_frames/frame_10000421.jpg,True,"47.65585,197.42528,86.48174,200.13857,94.3008,164.41676,58.498035,162.95761"
captured_frames/frame_10000422.jpg,True,"26.721123,216.39272,64.82496,219.14406,73.49152,184.72511,38.326046,183.19365"
captured_frames/frame_10000423.jpg,True,"47.65585,197.42528,86.48174,200.13857,94.3008,164.41676,58.498035,162.95761"
captured_frames/frame_10000424.jpg,True,"30.779707,201.51318,65.77285,208.77484,74.18938,168.00815,41.673912,162.56299"
